dataset_id,n_trees,max_features,percent_data,time,score
18,13,0.5,0.1,0.12,0.454
18,13,0.5,0.2,0.21,0.456
18,13,0.5,0.3,0.31,0.472
18,13,0.5,0.4,0.4,0.473
18,13,0.5,0.5,0.49,0.492
18,13,0.5,0.6,0.58,0.483
18,13,0.5,0.7,0.67,0.494
18,13,0.5,0.8,0.78,0.506
18,13,0.5,0.9,0.86,0.505
18,13,0.5,1.0,0.98,0.502
18,15,0.5,0.1,0.15,0.462
18,15,0.5,0.2,0.24,0.473
18,15,0.5,0.3,0.34,0.475
18,15,0.5,0.4,0.45,0.463
18,15,0.5,0.5,0.57,0.505
18,15,0.5,0.6,0.68,0.499
18,15,0.5,0.7,0.79,0.492
18,15,0.5,0.8,0.89,0.504
18,15,0.5,0.9,1.0,0.495
18,15,0.5,1.0,1.1,0.503
